interval_no,interval_name,max_ma,min_ma,X_Ft,X_bL,X_FL,X_bt,sampled_in_bin,implied_in_bin,n_occs
,Interpolated between Bartonian and Lutetian,47.149999999999984,46.499999999999986,,,,,38.299999999999926,,
,Interpolated between Bartonian and Lutetian,47.79999999999998,47.149999999999984,,,,,41.999999999999915,,
108.0,Lutetian,47.8,41.3,1.0,20.0,18.0,7.0,42.0,25.0,424.0
,Interpolated between Lutetian and Ypresian,48.62,47.8,,,,,49.8,,
,Interpolated between Lutetian and Ypresian,49.44,48.62,,,,,57.6,,
,Interpolated between Lutetian and Ypresian,50.26,49.44,,,,,65.4,,
,Interpolated between Lutetian and Ypresian,51.08,50.26,,,,,73.2,,
,Interpolated between Lutetian and Ypresian,51.9,51.08,,,,,81.0,,
,Interpolated between Lutetian and Ypresian,52.72,51.9,,,,,88.8,,
,Interpolated between Lutetian and Ypresian,53.54,52.72,,,,,96.6,,
,Interpolated between Lutetian and Ypresian,54.36,53.54,,,,,104.4,,
,Interpolated between Lutetian and Ypresian,55.18,54.36,,,,,112.2,,
109.0,Ypresian,56.0,47.8,21.0,13.0,84.0,6.0,120.0,32.0,1190.0
,Interpolated between Ypresian and Thanetian,56.32,56.0,,,,,111.5,,
,Interpolated between Ypresian and Thanetian,56.64,56.32,,,,,103.0,,
,Interpolated between Ypresian and Thanetian,56.96,56.64,,,,,94.5,,
,Interpolated between Ypresian and Thanetian,57.28,56.96,,,,,86.0,,
,Interpolated between Ypresian and Thanetian,57.6,57.28,,,,,77.5,,
,Interpolated between Ypresian and Thanetian,57.92,57.6,,,,,69.0,,
,Interpolated between Ypresian and Thanetian,58.24,57.92,,,,,60.50000000000001,,
,Interpolated between Ypresian and Thanetian,58.56,58.24,,,,,52.0,,
,Interpolated between Ypresian and Thanetian,58.88,58.56,,,,,43.5,,
110.0,Thanetian,59.2,56.0,13.0,9.0,10.0,6.0,35.0,14.0,200.0
,Interpolated between Thanetian and Selandian,59.440000000000005,59.2,,,,,31.499999999999968,,
,Interpolated between Thanetian and Selandian,59.68000000000001,59.440000000000005,,,,,27.999999999999936,,
,Interpolated between Thanetian and Selandian,59.92000000000001,59.68000000000001,,,,,24.499999999999908,,
,Interpolated between Thanetian and Selandian,60.16000000000001,59.92000000000001,,,,,20.999999999999876,,
,Interpolated between Thanetian and Selandian,60.40000000000001,60.16000000000001,,,,,17.499999999999844,,
,Interpolated between Thanetian and Selandian,60.640000000000015,60.40000000000001,,,,,13.999999999999815,,
,Interpolated between Thanetian and Selandian,60.88000000000002,60.640000000000015,,,,,10.499999999999783,,
,Interpolated between Thanetian and Selandian,61.12000000000002,60.88000000000002,,,,,6.999999999999751,,
,Interpolated between Thanetian and Selandian,61.36000000000002,61.12000000000002,,,,,3.4999999999997193,,
743.0,Selandian,61.6,59.2,0.0,0.0,0.0,15.0,0.0,1.0,1.0
,Interpolated between Selandian and Danian,62.04,61.6,,,,,5.799999999999972,,
,Interpolated between Selandian and Danian,62.48,62.04,,,,,11.599999999999945,,
,Interpolated between Selandian and Danian,62.919999999999995,62.48,,,,,17.399999999999917,,
,Interpolated between Selandian and Danian,63.35999999999999,62.919999999999995,,,,,23.19999999999989,,
,Interpolated between Selandian and Danian,63.79999999999999,63.35999999999999,,,,,28.999999999999858,,
,Interpolated between Selandian and Danian,64.23999999999998,63.79999999999998,,,,,34.799999999999734,,
,Interpolated between Selandian and Danian,64.67999999999998,64.23999999999998,,,,,40.59999999999971,,
,Interpolated between Selandian and Danian,65.11999999999998,64.67999999999998,,,,,46.39999999999968,,
,Interpolated between Selandian and Danian,65.55999999999997,65.11999999999998,,,,,52.199999999999655,,
,Interpolated between Selandian and Danian,65.99999999999997,65.55999999999997,,,,,57.99999999999962,,
111.0,Danian,66.0,61.6,5.0,13.0,34.0,10.0,58.0,26.0,545.0
,Interpolated between Danian and Maastrichtian,66.61,66.0,,,,,72.3,,
,Interpolated between Danian and Maastrichtian,67.22,66.61,,,,,86.6,,
,Interpolated between Danian and Maastrichtian,67.83,67.22,,,,,100.9,,
,Interpolated between Danian and Maastrichtian,68.44,67.83,,,,,115.2,,
,Interpolated between Danian and Maastrichtian,69.05,68.44,,,,,129.5,,
,Interpolated between Danian and Maastrichtian,69.66,69.05,,,,,143.8,,
,Interpolated between Danian and Maastrichtian,70.27,69.66,,,,,158.1,,
,Interpolated between Danian and Maastrichtian,70.88,70.27,,,,,172.4,,
,Interpolated between Danian and Maastrichtian,71.49,70.88,,,,,186.70000000000002,,
112.0,Maastrichtian,72.1,66.0,23.0,0.0,178.0,0.0,201.0,73.0,3628.0
